Title,Company,Experience,Location,Ratings,Salary,Job_Type,Posted,Required Skills,Job Requirment
Principal Data Sciences Manager,Microsoft Corporation,11-14 Yrs,Bangalore/Bengaluru,4.1,Not disclosed,PREMIUM,,"Product management
Computer science
Cloud computing
Intellectual property
Machine learning
Forecasting
Distribution system
Downstream",The candidate must demonstrate the following: # Strong expertise in Python programming ...
Head-Data Science,Matrimony.com,15-20 Yrs,Chennai,3.7,Not disclosed,PREMIUM,6 DAYS AGO,"Data Science
R
NLP
Artificial Intelligence
Classification
Machine Learning
Statistics
Statistical Analysis",Experience working with big data and machine learning technologies Masters in Statistic...
Manager - Inside Sales - Data Science Training Solutions,Emerging India Analytics,2-7 Yrs,Noida,,Not disclosed,HOT JOB,4 DAYS AGO,"BPO
inbound
outbound
Education Sales
EduTech Solution Sales
Sales
B2C
Inbound",Open to flexible shifts (9 AM to 9 PM) Consistent track record of achieving sales targe...
Data Science / Analytics Recruiter - BigShft (Infoedge) - Noida,Info Edge India Ltd.,5-10 Yrs,Noida,3.9,Not disclosed,HOT JOB,5 DAYS AGO,"Data Science
Tech Hiring
Analytics
IT Recruitment
Leadership Hiring
Data Science Recruiter",Roles and Responsibilities About Info Edge InfoEdge’s mission is to create world-class ...
Data Science Application Developer,Accenture Solutions Pvt Ltd,6-8 Yrs,Chennai,4.0,Not disclosed,PREFERRED,6 DAYS AGO,"R
MongoDB
Agile Project Management
communication
Weka
analytical
Mat
Pig",Professional Attributes : 1: Should have good communication Skills 2: Should be good te...
Data Science Application Developer,Accenture Solutions Pvt Ltd,4-6 Yrs,Chennai,4.0,Not disclosed,PREFERRED,7 DAYS AGO,"written communication
statistical modeling
machine learning
Data Science
intelligence
verbal
IT Skills
Artificial Intelligence",Professional Attributes : Good verbal and written communication skills to connect with ...
Data Science Role - Drug Discovery & Development,AIRA MATRIX,5-10 Yrs,Mumbai,3.6,Not disclosed,PREMIUM,7 DAYS AGO,"IT Skills
Python
Software Development
Machine Learning
Artificial Intelligence
Data Science
Predictive Modeling
NLP","Skills Required : - Expert level knowledge in natural language processing, information ..."
Senior Manager - Data Science GBS,Philips India Limited,9-12 Yrs,Chennai,4.0,Not disclosed,,15 DAYS AGO,"Health insurance
Operations research
SAS
Project management
HTML
Econometrics
Forecasting
Operations","Responsibilities Measures, analyzes, and strategizes improvement in GBS Operations via ..."
Data Science Intern,DataTrained,0-2 Yrs,"Noida, Bengaluru",4.4,Not disclosed,,30+ DAYS AGO,"Computer science
SAN
French
data science
Intern
Analytical
Machine learning
Predictive modeling",Job description : Need to be a B.Tech or BE is Computer Science/IT The ideal candidate'...
Data Science Intern,DataTrained,0-2 Yrs,"Noida, Bengaluru",4.4,Not disclosed,,30+ DAYS AGO,"Computer science
SAN
French
data science
Intern
Analytical
Machine learning
Predictive modeling",Job description : Need to be a B.Tech or BE is Computer Science/IT The ideal candidate'...
Application Developer Sr. Data Science,RGF Professional Recruitment,6-8 Yrs,Bengaluru,2.8,Not disclosed,,30+ DAYS AGO,"Computer science
MS SQL
Data analysis
data science
Data modeling
Web development
Workflow
Stored procedures","Great UI Skills Data Analysis skills and experience extracting information from SQL DB,..."
Data Science Advanced Application Engineer,Accenture Solutions Pvt Ltd,4-6 Yrs,Pune,4.0,Not disclosed,PREFERRED,7 DAYS AGO,"Machine Learning
Deep Learning
Algorithms
Advanced Machine Learning
Big Data Processing
communication
Data Exploration
Data Visualization","Technical Experience : 1 Knowledge of Data Extraction using Machine Learning, Deep Lear..."
Specialist II - Data Science,Philips India Limited,6-8 Yrs,Bangalore/Bengaluru,4.0,Not disclosed,PREMIUM,30+ DAYS AGO,"Computer science
Data analysis
Machine learning
PLSQL
Healthcare
QlikView
Information management
Data mining","In this role, you have the opportunity to Business deliverables which includes Machine ..."
Analyst - Data Science,Nuware Systems Pvt Ltd,3-6 Yrs,Bengaluru,4.1,Not disclosed,,30+ DAYS AGO,"Data analysis
RDBMS
Bfsi
Application programming
Machine learning
Investment banking
Data mining
Macros","Responsibilities : Data Scientist with Machine Learning, Python & R Programming Experie..."
Data Science Analyst 2,Epsilon,2-5 Yrs,Bangalore/Bengaluru,3.8,Not disclosed,,30+ DAYS AGO,"IT Skills
Testing
Data Science
Data analysis
Factor analysis
Analytical
Machine learning
Risk management","Analytics - under supervision and guidance, completes the following: 1) extracts and sa..."
Data Science Analyst 2,Epsilon,2-5 Yrs,Bangalore/Bengaluru,3.8,Not disclosed,,30+ DAYS AGO,"IT Skills
Testing
Data Science
Machine Learning
Data analysis
Factor analysis
Analytical
Risk management",Its fun to work in a company where people truly BELIEVE in what theyre doing ! Job Desc...
Analyst (Data Science),Bloom Consulting Services,3-8 Yrs,Bengaluru,4.1,Not disclosed,,30+ DAYS AGO,"github
Version control
data science
SQL database
Agile development
control testing
Consulting
Machine learning",What You Need for this Position You should have knowledge of: Core KPIsKey skills requi...
data science analyst,CRED,1-3 Yrs,Bangalore/Bengaluru,,Not disclosed,,30+ DAYS AGO,"Analytical skills
Health insurance
data science
Data quality
Data mining
big data
Operations
Monitoring","experience in hadoop, hive, HDFS, spark, AWS redshift, presto, and other distributed pr..."
Analytics Data science and IOT Lead,Hexaware Technologies Ltd.,9-12 Yrs,"Mumbai, Pune, Chennai",3.5,Not disclosed,,7 DAYS AGO,"Data Science
Policies
Information Security
Test Cases
Python
Testing
Flask",Python-Flask experience for 4 yrs
Software Engineer (data Science),Bigshyft Hiring for NoBroker,2-5 Yrs,Bangalore/Bengaluru,,"10,00,000 - 20,00,000 PA.",PREMIUM,15 DAYS AGO,"Java
Data Warehousing
Machine Learning ML
Python",Hands-on Experience in writing REST APIs and microserver frameworks
Software Analyst - Data Science,"CloudMoyo, Inc",3-8 Yrs,Pune,,Not disclosed,,15 DAYS AGO,"IT Skills
Python
Data Science
Nlp
Data Processing",Any BE /BTech / Science / Computer - graduate or post graduate 2+ years needs to be Pyt...
Head of Data Science - Remote till Covid,TalPro,10-20 Yrs,"Mumbai, Bangalore/Bengaluru",,Not disclosed,HOT JOB,8 DAYS AGO,"Data Science
Predictive Modeling
Upsell
NLP
Sales
Segmentation
Artificial Intelligence
Data Modeling","S / he must have experience in building processes and driving data engineering, data in..."
Associate Vice President - Analytics - Data Science Team,Huquo Consulting Pvt. Ltd,10-15 Yrs,"Gurgaon/Gurugram, Delhi / NCR",,Not disclosed,HOT JOB,,"Data Science
Artificial Intelligence
Data Management
Data Modeling
Data Analytics
Machine Learning
Statistics
Analytics",Role Overview:- The person will be part of the Data Science team for a major Insurance ...
Head of Data Science,TalPro,10-20 Yrs,"Mumbai, Bangalore/Bengaluru",,Not disclosed,HOT JOB,8 DAYS AGO,"Data Science
Predictive Modeling
Upsell
NLP
Sales
Segmentation
Artificial Intelligence
Data Modeling","S / he must have experience in building processes and driving data engineering, data in..."
Data Science Manager - Artificial Intelligence/Machine Learning,Yogy HR Solutions,10-15 Yrs,Navi Mumbai,,Not disclosed,HOT JOB,,"IT Skills
Data Science
Machine Learning
Artificial Intelligence
Tensorflow
REST API
NLP
RDBMS",Gender : Male Female Shift timings : Night Shift (NY time) Education : - Masters degree...
Delivery Head - Data Science & Business Intelligence Projects,Huquo Consulting Pvt. Ltd,15-25 Yrs,Gurgaon/Gurugram,,Not disclosed,HOT JOB,,"Data Science
Business Intelligence
IT Project Delivery
R
Data Management
Data Visualization
Project Manager - BI/DW
MATLAB",Experience in conceptualizing and building data extraction solutions for extracting dat...
Technical Project Manager - Data Science,Huquo Consulting Pvt. Ltd,9-13 Yrs,Gurgaon/Gurugram,,Not disclosed,PREMIUM,,"Data Science
CSPO
PMP
NLP
Project Management
Spark
CSM
Data Analytics","B Tech or MBA or Certifications (such as PMP, PMI-ACP, CSM, CSPO)Preferred - Experience..."
Data Science,MYTECH GLOBAL PRIVATE LIMITED,4-6 Yrs,"Hyderabad/Secunderabad, Bangalore/Bengaluru",,Not disclosed,PREMIUM,8 DAYS AGO,"presentation
Python
communication
Data Science
Presentation Skills
Neural Networks
Machine Learning",4 to 6 years of experience and strong knowledge of diverse Machine Learning models and ...
Data Science Manager,Savantys Solutions,8-12 Yrs,"Noida, Mumbai, Hyderabad/Secunderabad, Pune, Chennai, Coimbatore, Bangalore/Bengaluru",,Not disclosed,HOT JOB,13 DAYS AGO,"Machine Learning
Power BI
Tableau
Management
Artificial Intelligence
Data Science
Delivery Operations
Program Management",You must have a flair for taking a leadership role in customer Analytics practice to co...
Manager Ecosystem Data Science CL7 ,Ara Resources,10-15 Yrs,"Noida, Mumbai, Pune, Gurgaon/Gurugram, Chennai, Bangalore/Bengaluru",,Not disclosed,PREMIUM,13 DAYS AGO,"analytics
data analytics
PySpark
SQL
DataBricks
Python
Predictive Modeling
Data Science",Experience of working across multiple geographic borders and time zonesGood communicato...
Deputy Manager - Data Science,FUTURES AND CAREERS,8-12 Yrs,Bangalore/Bengaluru,,Not disclosed,,15 DAYS AGO,"Data Science
BigData technologies
R Programming
Pandas
NumPy
Machine Learning techniques
Python",Claims Transformation: Experience in predictive models to identify early subrogated rec...
Python Data Science,Mumbai Rozgaar Private Limited,3-7 Yrs,"Mumbai, Mumbai Suburban, Mumbai (All Areas)",,"4,00,000 - 9,00,000 PA.",HOT JOB,,"Data Science
Coding
Python
debugging
Data analysing
Kotlin
Ruby
Swift",Location- Bandra (Work from home till the current situation)Experience in any language(...
Data Science Manager,Savantys Solutions,13-18 Yrs,"Noida, Mumbai, Hyderabad/Secunderabad, Pune, Chennai, Coimbatore, Bangalore/Bengaluru",,Not disclosed,PREMIUM,11 DAYS AGO,"Tableau
Power BI
Machine Learning
Artificial Intelligence
IT Skills
Data Science
Program Management
Datascience",Job Requirements :- 8+ years of IT Industry experience in Consulting & Program Manageme...
Analytics Data science and IOT Lead,Hexaware Technologies Ltd.,9-12 Yrs,Chennai,3.5,Not disclosed,PREMIUM,7 DAYS AGO,"Data Science
R
Natural Language Processing
Computer Science
Data Analysis
Strong Analytical Skills
Machine Learning
Deep Learning","Responsibilities Understanding the overall Business Strategies, vision, plans and speci..."
Analytics Data science and IOT Lead,Hexaware Technologies Ltd.,9-12 Yrs,Chennai,3.5,Not disclosed,PREMIUM,7 DAYS AGO,"IT Skills
Python
Testing
Data Science
Machine Learning
Cloud
AWS
R","Responsibilities Understanding the overall Business Strategies, vision, plans and speci..."
"Asset Lead, Clinical Data Sciences",PFIZER LIMITED,3-7 Yrs,Chennai,4.2,Not disclosed,,,"CRO
Coding
GCP
Clinical trials
Clinical research
Risk management
Oracle
Licensing","ROLE SUMMARY As part of the Data Monitoring and Management (DMM) group, an integral del..."
"Data Science Engineer, Smart MFG & AI",Micron Semiconductor Asia Pte Ltd,2-7 Yrs,Hyderabad/Secunderabad,5.0,Not disclosed,HOT JOB,4 DAYS AGO,"SAQL Server
Cloud Data warehouse
SAS
JDA
Blockchain
Big Data
Data science
OLAP","A degree or certification in Data science will be a plusdegree in Computer Science, Sof..."
"Data Science Engineer, SMAI",Micron Semiconductor Asia Pte Ltd,3-8 Yrs,Hyderabad/Secunderabad,5.0,Not disclosed,HOT JOB,4 DAYS AGO,"Data Science
R
Hive
AngularJS 2.0
Software Development
Statistical Modeling
Javascript
Tableau",Exposure to the semiconductor industry is a plus but not a requirementExperience in the...
Data Science Digital Data Engineering Practitioner,Accenture Solutions Pvt Ltd,12-15 Yrs,Mumbai,4.0,Not disclosed,PREMIUM,7 DAYS AGO,"IT Skills
Data Science
Machine Learning
Big Data
Computer science
deep learning
Analytical
Consulting","Technical Experience : 1 Knowledge of Data Extraction using Machine Learning, Deep Lear..."
QA Data Science Intern,ALTAIR DEVELOPERS PRIVATE LIMITED,0-1 Yrs,Bangalore/Bengaluru,3.9,Not disclosed,,30+ DAYS AGO,"IT Skills
Java
Python
Data Science
Oracle
QA
Intern
Simulation",Ability to manage multiple assignments simultaneously and shift priorities as neededWe ...
"Manager, Data Science",Core Compete Pvt. Ltd.,8-10 Yrs,Hyderabad/Secunderabad,2.8,Not disclosed,HOT JOB,7 DAYS AGO,"Data Science
Machine Learning
Deep Learning
IT Skills
Python
Artificial Intelligence
Cloud
AWS","Experience : 8-10 Years Location : Hyderabad, India Company Overview:Core Compete, a le..."
FULL TIME DATA SCIENCE TRAINER,Emerging India Analytics,2-3 Yrs,Noida,,Not disclosed,HOT JOB,4 DAYS AGO,"Data Science
R
NLP
Artificial Intelligence
Reinforcement Learning
Corporate Training
Computer Vision
Machine Learning","1. Imparting Training on SQL, Python or R Programming, Advanced Statistic, Machine lear..."
Senior Software Developer - NLP/ Machine Learning/ Data Science,Cunesoft,5-8 Yrs,Bangalore/Bengaluru,,Not disclosed,HOT JOB,25 DAYS AGO,"IT Skills
Java
Python
Testing
Machine Learning
Cloud
Project Management
Data Science","- The individual should be self-motivated, creative and proactive, to work successfully..."
Director of Data Science and Analytics,ExecBoardinAsia,5-10 Yrs,New Delhi,,Not disclosed,,6 DAYS AGO,"data science
Machine learning
Director
Manager Technology
Data mining
Business solutions
Analytics",The Director of Data Science and Analytics will lead the team and be responsible for so...
Manager - Data Science - BA Continuum(Bank of America) - Gurgaon,BA Continuum,4-8 Yrs,Gurgaon/Gurugram,4.4,Not disclosed,PREMIUM,6 DAYS AGO,"Artificial Intelligence
Machine Learning
Python
Data Science
NLP
Text Analytics
Neural Networks
Decision Trees",Flexible to shift changes at short notice Diversity Hiring (Female Candidates) Educatio...
DATA Science Faculty,Asian Society of Film And Television,3-5 Yrs,"Noida(Sector-16A Noida), Delhi / NCR",2.1,Not disclosed,HOT JOB,6 DAYS AGO,"Data Science
Artificial Intelligence
Machine Learning
Python",Roles and Responsibilities TEACHING SUBJECTS OF DATA SCIENCE- MACHINE LEARNING- PYTHON-...
Data Science Application Developer,Accenture Solutions Pvt Ltd,8-10 Yrs,Hyderabad/Secunderabad,4.0,Not disclosed,PREFERRED,8 DAYS AGO,"Business process
deep learning
data science
Consulting
Machine learning
Hypothesis Testing
data visualization
big data",Must Have Skills : Data Science Work Experience : 8-10 years Good To Have Skills : Mach...
Data Science (Python Developer) Senior,Automotive Robotics India Pvt. Ltd.,4-6 Yrs,Chennai,3.3,Not disclosed,,15 DAYS AGO,"GIT
Simulation
System integration
Machine learning
Application development
Data mining
MATLAB
SQL",ABachelors Degree from an accredited college or university or equivalent years(4 years)...
Senior Software Developer - Nlp/machine Learning/data Science,Cunesoft,5-8 Yrs,Bangalore/Bengaluru,,Not disclosed,PREMIUM,25 DAYS AGO,"ASP Net
Entity Framework
NLP
OpenNLP
numpy
R Studio
AI
C#","- The individual should be self-motivated, creative and proactive, to work successfully..."
Technical Manager - Data Science,Integra Software Services Pvt. Ltd.,9-14 Yrs,Pondicherry/Puducherry,3.7,Not disclosed,PREMIUM,5 DAYS AGO,"NLP
python
ML
Agile
communication
cloud technologies
IT Skills
Cloud",Having experience in cloud technologies and deployment preferred Have good communicatio...
Data science intern For freshers,4ONLINEMEDIA,0-5 Yrs,Hyderabad/Secunderabad,,"3,00,000 - 5,00,000 PA.",,5 DAYS AGO,"Tableau
analytical
Deep learning
Data science
machine learning
IT Skills
Python",Strong knowledge of Data science. Understand multiple analytical functions. Knowledge o...
